Nome,CNES,CNPJ,Nome Empresarial,CPF,Personalidade,Logradouro,Número,Telefone,Complemento,Bairro,CEP,Município,UF,Tipo Estabelecimento,Sub Tipo Estabelecimento,Esfera Administrativa,Gestão,Natureza da Organização,Dependência,Número Alvará,Órgão Expedidor,Data Expedição,url,VCo_Unidade,VEstado,VCodMunicipio,_id
CLINICA FORMIGA,5402662,01019645000139,CLINICA FORMIGA DE GINECOLOGIA E OBSTETRICIA LTDA,--,JURÍDICA,SHLS CONJUNTO F,209,32451490,SALA 209,ASA SUL,70390900,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,8834,SES,07/01/1985,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300105402662&VEstado=53&VCodMunicipio=530010,5300105402662,53,530010,53ffa3165ba36a4073bfb78d
CLINICA FRAZAO SC LTDA,3083845,02661482000156,CLINICA FRAZAO SC LTDA,--,JURÍDICA,SEP SUL EQ 715915 CJ A BL D,S/N,(61)2255880,SL 102 CENT CL PAC,ASA SUL,70390155,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,2115,SES,26/04/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103083845&VEstado=53&VCodMunicipio=530010,5300103083845,53,530010,53ffa3175ba36a4073bfb78e
CLINICA FOCO DIAGNOSTICO POR IMAGEM,6567231,37052115000130,MANANCIAL DIAGNOSTICO POR IMAGEM LTDA,--,JURÍDICA,SMHN Q 02 BL C,707,30374050,ED DR CRISPIN,ASA NORTE,70710149,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0968,SMS,31/05/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300106567231&VEstado=53&VCodMunicipio=530010,5300106567231,53,530010,53ffa3175ba36a4073bfb78f
CLINICA FONOVIDA,3546217,06287417000163,CLINICA DE FONOAUDIOLOGIA FONOVIDA LTDA,--,JURÍDICA,SGAS QD 910 CONJ B BL D SALA 203,S/N,(61)32420675,ED MIX PARK SUL,ASA SUL,70390100,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,01853,SES,25/11/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103546217&VEstado=53&VCodMunicipio=530010,5300103546217,53,530010,53ffa3185ba36a4073bfb790
CLINICA FIGUEIREDO,3976505,03282934000151,FIGUEIREDO MEDICA E ODONTOLOGICA LTDA,--,JURÍDICA,SEP SUL EQ 710 910 CONJUNTO D SALAS,516518,(61)34428116,,ASA SUL,70390108,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00854/2006,SES,12/05/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103976505&VEstado=53&VCodMunicipio=530010,5300103976505,53,530010,53ffa3195ba36a4073bfb791
CLINICA FISIOVIDA,6567223,11206205000144,CLINICA FISIOVIDA FISIOTERAPIA LTDA ME,--,JURÍDICA,SCN QUADRA 01 BLOCO E,50,34871776,SALA 1012,ASA NORTE,70711903,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,134/2010,SES,21/01/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300106567223&VEstado=53&VCodMunicipio=530010,5300106567223,53,530010,53ffa3195ba36a4073bfb792
CLINICA FEMMINA,3106012,05326013000179,CENTRO CLINICO FEMMINA LTDA,--,JURÍDICA,AV IDEPENDENCIA SCC QD 02 BL G,S/N,,SOBRELOJA,PLANALTINA,70100000,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0382005,SES,14/01/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103106012&VEstado=53&VCodMunicipio=530010,5300103106012,53,530010,53ffa31dda151a5073e38e3a
CLINICA FEMME,3104591,03726324000108,FEMME GINECOLOGIA E OBSTETRICIA LTDA,--,JURÍDICA,SGAS QUADRA 910 CONJUNTO B BLOCO A SALA,211,(61) 3443-1476,EDIFICIO MIX PARK,ASA SUL,70390108,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,2176,SES,08/05/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103104591&VEstado=53&VCodMunicipio=530010,5300103104591,53,530010,53ffa31dda151a5073e38e3b
CLINICA FEMININA,6471560,01564834000192,CLINICA FEMININA SOCIEDADE SIMPLES LTDA,--,JURÍDICA,SCN QUADRA 02 BLOCO D SALA 424,S/N,61-33287600,,ASA NORTE,70712903,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00188/2013,SES,01/04/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300106471560&VEstado=53&VCodMunicipio=530010,5300106471560,53,530010,53ffa31dda151a5073e38e3c
CLINICA IMAGO,3452069,04090725000179,CLINICA IMAGO DE ATENDIMENTO EM SAUDE MENTAL LTDA,--,JURÍDICA,SGASUL QUADRA 910 CONJUNTO B,S/N,(61)2445194,BLOCO E SALA 246,ASA SUL,70310500,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,3220,SES,28/07/2004,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103452069&VEstado=53&VCodMunicipio=530010,5300103452069,53,530010,53ffa31dda151a5073e38e3d
CLINICA FEMINA,3028062,04621274000159,CLINICA FEMINA DE BRASILIA SC LTDA,--,JURÍDICA,SEP SUL EQ,S/N,(61)4452505,CJ A BL D CONS 319,ASA SUL,70390155,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103028062&VEstado=53&VCodMunicipio=530010,5300103028062,53,530010,53ffa31dda151a5073e38e3e
CLINICA FALAR,7155808,16846017000102,KARINNE ALENCAR DE FARIAS EPP,--,JURÍDICA,QUADRA SEPS 715 915 CONJUNTO A BLOCO D SALA,420,84369984,,ASA SUL,70390155,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,03071/2012,SES,16/10/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300107155808&VEstado=53&VCodMunicipio=530010,5300107155808,53,530010,53ffa31eda151a5073e38e3f
CLINICA FEMIN,3364313,01620319000182,CLINICA FEMIN GINECOLOGIA E OBSTETRICIA LTDA,--,JURÍDICA,SEPS EQ 714 914 CONJUNTO,03,32453314,SALA 112,ASA SUL,70390145,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00770,SES,05/09/2005,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103364313&VEstado=53&VCodMunicipio=530010,5300103364313,53,530010,53ffa31eda151a5073e38e40
CLINICA FALAR,3060454,01344088000121,CENTRO DE FONOAUDIOLOGIA ESPECIALIZADA S S LTDA,--,JURÍDICA,SEUP SUL EQ 715 915 CONJUNTO A BLOCO D,S/N,32257033,,ASA SUL,70392900,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,01946/2006,SES,18/09/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103060454&VEstado=53&VCodMunicipio=530010,5300103060454,53,530010,53ffa31eda151a5073e38e41
CLINICA ESTETICA DO SORRISO,6558577,01242132000192,CRETA CLINICA DE ESPECIALIDADES ODONTOLOGICAS LTDA,--,JURÍDICA,SRTVS QD 701 BLOCO 02,30,30348850,LJ 36 1 SUBSOLO,ASA SUL,70340906,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,02065/2008,SES,22/09/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300106558577&VEstado=53&VCodMunicipio=530010,5300106558577,53,530010,53ffa31eda151a5073e38e42
CLINICA ESTRUTURAR,3743829,05504084000114,CLINICA DE FISIOTERAPIA ESTRUTURAR LTDA,--,JURÍDICA,SGAS QD 910 CONJUNTO B BL E SALA,233,,,ASA SUL,70390100,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103743829&VEstado=53&VCodMunicipio=530010,5300103743829,53,530010,53ffa31eda151a5073e38e43
CLINICA EQUILIBRIUM,5315522,07075235000191,CLINICA EQUILIBRIUM PSICOLOGIA INTERDISCIPLINAR LTDA,--,JURÍDICA,SGAS QD 915 CONJUNTO B BLOCO D SALA,109,61 33467031,TERREO,ASA SUL,70390150,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,3269,SES,31/05/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300105315522&VEstado=53&VCodMunicipio=530010,5300105315522,53,530010,53ffa31eda151a5073e38e44
CLINICA ESTETIC DENTE,3101525,00694532000176,CLINICA ESTETIC DENTE LTDA,--,JURÍDICA,SRTVS QUADRA 701 BLOCO K SALA,317,33543188,,ASA SUL,70340000,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,1218,SES,19/09/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103101525&VEstado=53&VCodMunicipio=530010,5300103101525,53,530010,53ffa31fda151a5073e38e45
CLINICA ENERGIA LTDA,5877261,09135579000174,CLINICA ENERGIA LTDA,--,JURÍDICA,SDN CONJUNTO A SALA 3067 3065,3067,61 3327 0312,3 ANDAR,ASA NORTE,70077900,BRASILIA - IBGE - 530010,DF,POLICLINICA,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,EAS0442-02,SES,01/09/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300105877261&VEstado=53&VCodMunicipio=530010,5300105877261,53,530010,53ffa31fda151a5073e38e46
CLINICA ENDODONTICA DR DUILIO VICENTE JUNIOR,3062244,03594413000130,CLINICA ENDODONTICA DR DUILIO VICENTE JUNIOR S S LTDA,--,JURÍDICA,SCN QD 02 BL D ENT B SALA 733,S/N,61-3327-2400,LYBERTY MALL,ASA NORTE,70712903,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,3622,SES,05/06/1998,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103062244&VEstado=53&VCodMunicipio=530010,5300103062244,53,530010,53ffa31fda151a5073e38e47
CLINICA EQUILIBRIO DO SER,5617022,07729326000101,CLINICA DE PSICOTERAPIA EQUILIBRIO DO SER LTDA,--,JURÍDICA,SBS QUADRA 02 BLOCO S SALAS 507 508 E 805,S/N,61 3322-5012,,ASA SUL,70070904,BRASILIA - IBGE - 530010,DF,UNIDADE DE APOIO DIAGNOSE E TERAPIA (SADT ISOLADO),,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,011412006,SES,25/05/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300105617022&VEstado=53&VCodMunicipio=530010,5300105617022,53,530010,53ffa31fda151a5073e38e48
CLINICA ENDO,6910742,04496448000107,CLINICA DE ENDOCRINOLOGIA ENDO LTDA,--,JURÍDICA,SEP SUL EQ 715 915 CONJUNTO A BLOCO D,S/N,33461492,CONSULTORIO 104,ASA SUL,70390155,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,EAS.02783-01,SES,15/02/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300106910742&VEstado=53&VCodMunicipio=530010,5300106910742,53,530010,53ffa31fda151a5073e38e49
CLINICA ENDO GASTRO DR LING,3908828,00708370000188,CLINICA ENDO GASTRO DR LING LTDA,--,JURÍDICA,SHLS QDA 716 BLOCO 06 CONJ B SALA,207,,ASA SUL,ASA SUL,70390700,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,MUNICIPAL,EMPRESA PRIVADA,INDIVIDUAL,00457,,05/06/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103908828&VEstado=53&VCodMunicipio=530010,5300103908828,53,530010,53ffa320da151a5073e38e4a
CLINICA E CIRURGIA FIORAVANTI,6820093,04470199000172,CLINICA PAULO RENATO FIORAVANTI LTDA,--,JURÍDICA,SHLS QUADRA 716 CONJUNTO L BLOCO 01,S/N,6132457790,SALA 212,ASA SUL,70390700,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,2692,SES,03/05/2011,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300106820093&VEstado=53&VCodMunicipio=530010,5300106820093,53,530010,53ffa320da151a5073e38e4b
CLINICA E CIRURGIA CARDIOVASCULAR LTDA,3470091,37116894000190,CLINICA E CIRURGIA CARDIOVASCULAR LTDA,--,JURÍDICA,SHLS QUADRA 716 PARTESALA,11,(61)3640799,CONJUNTO E,ASA SUL,70390700,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,41910,SES,16/06/1992,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103470091&VEstado=53&VCodMunicipio=530010,5300103470091,53,530010,53ffa320da151a5073e38e4c
CLINICA DUKE,3551393,00888408000141,GONZALES CLINICA CIRURGICA LTDA,--,JURÍDICA,SCN QD 02 BL D TORRE A SALAS 721 723 725 E,727,,,ASA NORTE,70712903,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103551393&VEstado=53&VCodMunicipio=530010,5300103551393,53,530010,53ffa320da151a5073e38e4d
CLINICA DRS JANE E VALDIR SALES SS LTDA,3105873,37159639000124,CLINICA DRS JANE E VALDIR SALES SS LTDA,--,JURÍDICA,SDN CONJ A SALA,4059,,ED CONJUNTO NACIONAL,ASA NORTE,70077900,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,43820,,15/10/1992,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103105873&VEstado=53&VCodMunicipio=530010,5300103105873,53,530010,53ffa320da151a5073e38e4e
CLINICA DRA ALEXANDRA,3454762,05065627000144,CLINICA ENDOCLINOLOGIA E METAB DRA ALEXANDRA R SETE SC LTDA,--,JURÍDICA,SEPS EQ 714914 CONJUNTO D,41,(61)02455907,SALA 323,ASA SUL,70100000,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103454762&VEstado=53&VCodMunicipio=530010,5300103454762,53,530010,53ffa321da151a5073e38e4f
CLINICA DRA MARIA JOSE,3484505,10820448000105,MARIA JOSE PINTO LIMA,--,JURÍDICA,SHLS 716 CONJ L BLOCO,01,,SALA 118,ASA SUL,70390700,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,02649,SES,21/08/2009,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103484505&VEstado=53&VCodMunicipio=530010,5300103484505,53,530010,53ffa321da151a5073e38e50
CLINICA DRA LAUANDA SALUM,3107973,01335216000170,CLINICA DE ENDODONTIA DRA LAUANDA SALUM LTDA,--,JURÍDICA,SRTVS QD 701 BLOCO K SALA 720 ED EMBASSY TOWER,S/N,,SETIMO ANDAR,ASA SUL,70332900,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,03004,SES,15/12/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103107973&VEstado=53&VCodMunicipio=530010,5300103107973,53,530010,53ffa321da151a5073e38e51
CLINICA DRA ANA LUIZA,7313578,18010708000199,CLINICA MEDICA DRA ANA LUIZA LTDA,--,JURÍDICA,SEUPS EQ 709 909 CONJUNTO A BLOCO B,S/N,(61) 34436363,SALA 313 314,ASA SUL,70390095,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,OUTROS,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,02403/2013,SES,17/07/2013,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300107313578&VEstado=53&VCodMunicipio=530010,5300107313578,53,530010,53ffa321da151a5073e38e52
CLINICA DRA ALBELE,3088146,03856795000122,CLINICA DRA ALBELE ANDRADE MATTAR FURTADO,--,JURÍDICA,SRTVS QD701 CONJD BLA,100,(61)2256913,SALA 430,SRTVS,70340907,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,949,SES,25/04/2002,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103088146&VEstado=53&VCodMunicipio=530010,5300103088146,53,530010,53ffa322da151a5073e38e53
CLINICA DR RENAULT,3667251,03230889000191,CLINICA DR RENAULT MATTOS RIBEIRO SC LTDA,--,JURÍDICA,SHLSUL QD 716 CONJ L BL 01,S/N,(61)32457393,SL 120 1 PAVIMENTO,ASA SUL,70390700,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,01544,SES,18/05/2000,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103667251&VEstado=53&VCodMunicipio=530010,5300103667251,53,530010,53ffa322da151a5073e38e54
CLINICA DR RODRIGUES AGUILA,5350115,01233293000110,LUIZ ANTONIO RODRIGUES AGUILA,--,JURÍDICA,SC NORTE QUADRA 02 BLOCO D ENTRADA B,S/N,30319988,SALA 426,ASA NORTE,70310500,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0618,SES,30/04/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300105350115&VEstado=53&VCodMunicipio=530010,5300105350115,53,530010,53ffa322da151a5073e38e55
CLINICA DR VIETE FREITAS,3180670,04069204000130,CLINICA DR VIETE FREITAS LTDA,--,JURÍDICA,SBN QD 2 BL J,00,33266249,SALAS 1109 A 111,ASA NORTE,70040905,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103180670&VEstado=53&VCodMunicipio=530010,5300103180670,53,530010,53ffa322da151a5073e38e56
CLINICA DR RILDO,3321681,02131552000164,CLINICA GINECOLOGICA DR RILDO DE ASSIS ARAUJO LTDA,--,JURÍDICA,SEPS EQ 714 914 CONJUNTO E,S/N,33457733,SALA 413,ASA SUL,70390145,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103321681&VEstado=53&VCodMunicipio=530010,5300103321681,53,530010,53ffa322da151a5073e38e57
CLINICA DR PROCOPIO,3548325,37138823000198,PROCOPIO DE NORONHA FIGUEIREDO SOBRINHO SC LTDA,--,JURÍDICA,SDN CONJUNTO NACIONAL DEBRASILIA,1,(61)33265950,SALA 5008,ASA NORTE,70077900,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0731270400197,SES,16/06/2003,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103548325&VEstado=53&VCodMunicipio=530010,5300103548325,53,530010,53ffa323da151a5073e38e58
CLINICA DR ENIO SENNA,3106845,01818136000176,CLINICA DR ENIO SENNA LTDA,--,JURÍDICA,SHLN CONUNTO D PARTE SALA 80,S/N,61 33495225,HOSPITAL STA HELENA,BRASILIA,70865000,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103106845&VEstado=53&VCodMunicipio=530010,5300103106845,53,530010,53ffa323da151a5073e38e59
CLINICA DR FERNANDO,3330370,37161080000258,CLINICA GERAL FERNANDO RIBEIRO DE MORAIS JUNIOR S S LTDA,--,JURÍDICA,SGAN EQ 707 907 E 708 908 CONJ C BL I,S/N,,ANEXO PARTE SALA 01,ASA NORTE,70790075,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103330370&VEstado=53&VCodMunicipio=530010,5300103330370,53,530010,53ffa323da151a5073e38e5a
CLINICA DR JOSE ROBERTO BORGATTO,5334071,05401648000193,CLINICA DE CIRURGIA PLASTICA DR JOSE ROBERTO BORGATTO LTDA,--,JURÍDICA,SC NORTE QUADRA 01 BLOCO F,79,3327-8114,SALA 718 719 E 720,ASA NORTE,70711000,BRASILIA - IBGE - 530010,DF,CLINICA/CENTRO DE ESPECIALIDADE,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,0535,SES,06/04/2010,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300105334071&VEstado=53&VCodMunicipio=530010,5300105334071,53,530010,53ffa323da151a5073e38e5b
CLINICA DR PAULO ROBERTO DE OLIVEIRA SS,3868184,03652625000126,CLINICA DR PAULO ROBERTO DE OLIVEIRA SS,--,JURÍDICA,SRTS QD 701 CJ D BL A N 100 SL 423,100,61 32263345,,ASA SUL,70100000,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,70640,SES,15/09/1997,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103868184&VEstado=53&VCodMunicipio=530010,5300103868184,53,530010,53ffa323da151a5073e38e5c
CLINICA DR CEZAR NEVES,3177726,04336215000139,CLINICA DE GINICOLOGIA E OBSTETRICIA DR CEZAR NEVES LTDA,--,JURÍDICA,SC NORTE QD 05 BL A,50,32429496,SALA 1021,ASA NORTE,70715900,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,00644,SES,09/04/2001,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103177726&VEstado=53&VCodMunicipio=530010,5300103177726,53,530010,53ffa324da151a5073e38e5d
CLINICA DOR DE CABECA,3960161,,MARIA DE FATIMA DE CASTRO COSTA,--,FÍSICA,SHLS QUADRA 716 CONJUNTO L BLOCO 02 CONSULTORIO,419,6133460124,,ASA SUL,70390700,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,2701/2006,SES,09/06/2006,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103960161&VEstado=53&VCodMunicipio=530010,5300103960161,53,530010,53ffa324da151a5073e38e5e
CLINICA DR CARLOS FERNANDO,5027292,07390018000196,CLINICA DE GINECOLOGIA E OBSTETRICIA DR CARLOS FERNANDO LTDA,--,JURÍDICA,SHLS QUADRA 716 CONJUNTO L BLOCO 02 CONSULTORIO W,418,3225-6520,SUBSOLO,ASA SUL,70390905,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,2709,SES,08/06/2012,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300105027292&VEstado=53&VCodMunicipio=530010,5300105027292,53,530010,53ffa324da151a5073e38e5f
CLINICA DR AIRTON OLIVEIRA,3525473,00579789000187,CLINICA DR AIRTON DE OLIVEIRA SC LTDA,--,JURÍDICA,SHLS QD 716 CONJ L BL 02 TORRE 34,S/N,(61)2453133,CONSULTORIO 219,ASA SUL,70390700,BRASILIA - IBGE - 530010,DF,CONSULTORIO ISOLADO,,PRIVADA,ESTADUAL,EMPRESA PRIVADA,INDIVIDUAL,,,,http://cnes.datasus.gov.br/Exibe_Ficha_Estabelecimento.asp?VCo_Unidade=5300103525473&VEstado=53&VCodMunicipio=530010,5300103525473,53,530010,53ffa325da151a5073e38e60
